year,quarter,t,country,iso3,GDPnomunsa,GDPnomsa,GDPrealunsa,GDPrealsa,empl,empl_source,empl_q,empl_interp,empl_annual,realGDP_empl
1986,4,1986q4,Canada,CAN,135111,133461,,259301.5,12024.346,observed quarterly,12024.346,12133.48180412465,12008.506,.021564707
1987,1,1987q1,Canada,CAN,133185,138121,,265295,11796.764,observed quarterly,11796.764,12204.8912127554,12333.023,.022488795
1987,2,1987q2,Canada,CAN,139745,141855,,268693.5,12353.591,observed quarterly,12353.591,12285.97769075355,12333.023,.021750234
1987,3,1987q3,Canada,CAN,151421,145420,,272798.8125,12699.325,observed quarterly,12699.325,12373.56623899907,12333.023,.021481363
1987,4,1987q4,Canada,CAN,149985,148940,,276323,12482.411,observed quarterly,12482.411,12467.65685749197,12333.023,.02213699
1988,1,1988q1,Canada,CAN,148063,152737,,280349,12288.047,observed quarterly,12288.047,12579.50663006242,12709.584,.022814773
1988,2,1988q2,Canada,CAN,153318,155292,,282836.8125,12758.366,observed quarterly,12758.366,12673.73026904425,12709.584,.022168733
1988,3,1988q3,Canada,CAN,163615,157848,,282878.8125,13030.27,observed quarterly,13030.27,12756.69581949092,12709.584,.021709358
1988,4,1988q4,Canada,CAN,161898,161017,,284820,12761.653,observed quarterly,12761.653,12828.40328140241,12709.584,.022318425
1989,1,1989q1,Canada,CAN,158215,164040,,288111,12608.428,observed quarterly,12608.428,12913.07998076917,12996.16,.022850668
1989,2,1989q2,Canada,CAN,164436,167448,,289231.8125,13029.914,observed quarterly,13029.914,12984.85953439518,12996.16,.022197522
1989,3,1989q3,Canada,CAN,176561,169783,,290276,13328.968,observed quarterly,13328.968,13032.04977681301,12996.16,.021777829
1989,4,1989q4,Canada,CAN,172367,170308,,289698.3125,13017.327,observed quarterly,13017.327,13054.65070802265,12996.16,.022254823
1990,1,1990q1,Canada,CAN,166580,172982,,292484.3125,12773.701,observed quarterly,12773.701,13092.48181816251,13086.393,.022897381
1990,2,1990q2,Canada,CAN,172205,173906,,291310.8125,13191.632,observed quarterly,13191.632,13115.10907112812,13086.393,.022082999
1990,3,1990q3,Canada,CAN,181403,174421,,289223,13423.472,observed quarterly,13423.472,13097.7066264828,13086.393,.021546066
1990,4,1990q4,Canada,CAN,175313,174192,,286647.8125,12956.767,observed quarterly,12956.767,13040.27448422656,13086.393,.022123406
1991,1,1991q1,Canada,CAN,167228,173502,,282524,12506.872,observed quarterly,12506.872,12930.35558447115,12857.365,.022589501
1991,2,1991q2,Canada,CAN,172598,175393,,283880,12928.576,observed quarterly,12928.576,12873.15562765196,12857.365,.021957561
1991,3,1991q3,Canada,CAN,182638,176199,,284256.5,13186.699,observed quarterly,13186.699,12828.7650215904,12857.365,.021556305
1991,4,1991q4,Canada,CAN,179309,176679,,284756,12807.313,observed quarterly,12807.313,12797.18376628649,12857.365,.022233861
1992,1,1992q1,Canada,CAN,171431,177502,,284957,12418.059,observed quarterly,12418.059,12754.75380308768,12730.914,.022946984
1992,2,1992q2,Canada,CAN,176922,178686,,285281.8125,12790.627,observed quarterly,12790.627,12723.19938676872,12730.914,.022303974
1992,3,1992q3,Canada,CAN,186332,180415,,286827,13022.106,observed quarterly,13022.106,12715.13679184052,12730.914,.022026161
1992,4,1992q4,Canada,CAN,183751,181833,,288461.3125,12692.863,observed quarterly,12692.863,12730.56601830309,12730.914,.02272626
1993,1,1993q1,Canada,CAN,177146,183488,,290292.8125,12412.495,observed quarterly,12412.495,12744.13435124449,12792.745,.023387145
1993,2,1993q2,Canada,CAN,185214,186340,,292937,12816.535,observed quarterly,12816.535,12759.56132506636,12792.745,.022856178
1993,3,1993q3,Canada,CAN,191739,187517,,295738.5,13111.736,observed quarterly,13111.736,12800.45848691093,12792.745,.022555251
1993,4,1993q4,Canada,CAN,192938,189692,,297003.5,12830.214,observed quarterly,12830.214,12866.82583677821,12792.745,.023148756
1994,1,1994q1,Canada,CAN,186254,193164,,301382.8125,12538.608,observed quarterly,12538.608,12962.6382342125,13058.744,.024036385
1994,2,1994q2,Canada,CAN,194634,195915,,305782.5,13061.983,observed quarterly,13061.983,13029.15668286454,13058.744,.023410114
1994,3,1994q3,Canada,CAN,205656,200196,,309702.8125,13430.519,observed quarterly,13430.519,13092.00322432602,13058.744,.023059631
1994,4,1994q4,Canada,CAN,205428,202697,,311952.5,13203.869,observed quarterly,13203.869,13151.17785859694,13058.744,.02362584
1995,1,1995q1,Canada,CAN,197209,205993,,314818.8125,12935.132,observed quarterly,12935.132,13220.54566114111,13295.376,.024338275
1995,2,1995q2,Canada,CAN,205659,207214,,314952.5,13327.879,observed quarterly,13327.879,13279.7659548299,13295.376,.023631105
1995,3,1995q3,Canada,CAN,215915,208244,,315368.8125,13600.149,observed quarterly,13600.149,13324.98614684439,13295.376,.02318863
1995,4,1995q4,Canada,CAN,212838,210170,,316641.5,13318.342,observed quarterly,13318.342,13356.2062371846,13295.376,.023774844
1996,1,1996q1,Canada,CAN,202701,211052,,317101,13050.582,observed quarterly,13050.582,13353.03466684649,13420.125,.024297843
1996,2,1996q2,Canada,CAN,208638,213226,,319358.5,13472.656,observed quarterly,13472.656,13384.17455426142,13420.125,.023704197
1996,3,1996q3,Canada,CAN,225185,216136,,322040.8125,13737.319,observed quarterly,13737.319,13435.69494370746,13420.125,.023442769
1996,4,1996q4,Canada,CAN,223310,219420,,324592.3125,13419.942,observed quarterly,13419.942,13507.59583518462,13420.125,.024187312
1997,1,1997q1,Canada,CAN,214418,222937,,328941.5,13217.503,observed quarterly,13217.503,13593.85370156231,13708.166,.024886811
1997,2,1997q2,Canada,CAN,222456,224853,,332643.3125,13709.805,observed quarterly,13709.805,13665.83061053223,13708.166,.02426317
1997,3,1997q3,Canada,CAN,236004,228141,,336586.8125,14071.229,observed quarterly,14071.229,13744.15445448496,13708.166,.023920214
1997,4,1997q4,Canada,CAN,234048,230995,,339839.5,13834.126,observed quarterly,13834.126,13828.8252334205,13708.166,.024565304
1998,1,1998q1,Canada,CAN,223467,233653,,344638,13575.569,observed quarterly,13575.569,13917.94302747013,14047.006,.025386633
1998,2,1998q2,Canada,CAN,232123,233803,,344820.5,14066.401,observed quarterly,14066.401,14002.64086877973,14047.006,.024513768
1998,3,1998q3,Canada,CAN,242727,234718,,347962.5,14381.626,observed quarterly,14381.626,14089.3549206548,14047.006,.024194935
1998,4,1998q4,Canada,CAN,242231,238374,,352677.3125,14164.429,observed quarterly,14164.429,14178.08518309534,14047.006,.024898803
1999,1,1999q1,Canada,CAN,234112,243810,,359045,13940.794,observed quarterly,13940.794,14268.47005639308,14401.978,.02575499
1999,2,1999q2,Canada,CAN,248064,248543,,362006.3125,14418.493,observed quarterly,14418.493,14357.21060943113,14401.978,.025107084
1999,3,1999q3,Canada,CAN,262465,255327,,367680.5,14712.367,observed quarterly,14712.367,14446.34827651903,14401.978,.024991253
1999,4,1999q4,Canada,CAN,263286,260247,,372831.5,14536.258,observed quarterly,14536.258,14535.88305765677,14401.978,.025648382
2000,1,2000q1,Canada,CAN,257878,267547,,378669,14346.236,observed quarterly,14346.236,14648.89280859797,14760.127,.026395006
2000,2,2000q2,Canada,CAN,274521,274862,,383125.8125,14808.089,observed quarterly,14808.089,14738.57130024756,14760.127,.025872739
2000,3,2000q3,Canada,CAN,287734,280442,,387053,15031.266,observed quarterly,15031.266,14804.96624582479,14760.127,.02574986
2000,4,2000q4,Canada,CAN,285938,283220,,387818.5,14854.916,observed quarterly,14854.916,14848.07764532968,14760.127,.026107082
2001,1,2001q1,Canada,CAN,277284,287481,,390001.5,14572.499,observed quarterly,14572.499,14844.51606258051,14932.301,.026762843
2001,2,2001q2,Canada,CAN,287272,288215,,391228,15011.927,observed quarterly,15011.927,14887.49233939117,14932.301,.026061144
2001,3,2001q3,Canada,CAN,291890,284701,,390953,15200.13,observed quarterly,15200.13,14953.78913840533,14932.301,.025720373
2001,4,2001q4,Canada,CAN,288097,284146,,393297.8125,14944.649,observed quarterly,14944.649,15043.40645962299,14932.301,.026316965
2002,1,2002q1,Canada,CAN,278499,289660,,399048.5,14746.487,observed quarterly,14746.487,15155.39689095629,15291.331,.027060581
2002,2,2002q2,Canada,CAN,297094,296473,,401406.3125,15306.076,observed quarterly,15306.076,15245.14670507325,15291.331,.026225291
2002,3,2002q3,Canada,CAN,308927,301036,,404877.3125,15642.639,observed quarterly,15642.639,15336.20590705848,15291.331,.02588293
2002,4,2002q4,Canada,CAN,309174,306525,,407101,15470.124,observed quarterly,15470.124,15428.57449691198,15291.331,.026315304
2003,1,2003q1,Canada,CAN,301290,312522,,409366,15270.099,observed quarterly,15270.099,15536.57162999686,15660.837,.02680834
2003,2,2003q2,Canada,CAN,309049,309430,,408772.3125,15690.701,observed quarterly,15690.701,15629.03322879264,15660.837,.026051883
2003,3,2003q3,Canada,CAN,322993,314574,,410300.5,15908.284,observed quarterly,15908.284,15707.06779939789,15660.837,.025791625
2003,4,2003q4,Canada,CAN,321415,318221,,413121,15774.262,observed quarterly,15774.262,15770.67534181261,15660.837,.026189562
2004,1,2004q1,Canada,CAN,312726,324054,,416125,15501.274,observed quarterly,15501.274,15825.39231052604,15915.033,.026844569
2004,2,2004q2,Canada,CAN,330441,332037,,421055.5,15984.36,observed quarterly,15984.36,15888.96413881667,15915.033,.026341718
2004,3,2004q3,Canada,CAN,347162,337870,,426033.8125,16178.444,observed quarterly,16178.444,15946.81891414532,15915.033,.026333423
2004,4,2004q4,Canada,CAN,345402,341770,,429108.5,15996.053,observed quarterly,15996.053,15998.95663651198,15915.033,.026825899
2005,1,2005q1,Canada,CAN,334172,345081,,430611.3125,15718.279,observed quarterly,15718.279,16035.16699346493,16123.509,.027395576
2005,2,2005q2,Canada,CAN,349238,349902,,433723.5,16179.649,observed quarterly,16179.649,16087.25298000989,16123.509,.026806731
2005,3,2005q3,Canada,CAN,368347,359248,,438979.8125,16381.375,observed quarterly,16381.375,16149.55199327248,16123.509,.026797496
2005,4,2005q4,Canada,CAN,369833,367359,,443339.5,16214.733,observed quarterly,16214.733,16222.0640332527,16123.509,.02734177
2006,1,2006q1,Canada,CAN,355187,369000,,446939,15990.194,observed quarterly,15990.194,16298.34444338259,16413.741,.027950818
2006,2,2006q2,Canada,CAN,371292,372679,,447162.5,16515.797,observed quarterly,16515.797,16370.87325288205,16413.741,.027074836
2006,3,2006q3,Canada,CAN,386362,376234,,448421.3125,16657.424,observed quarterly,16657.424,16450.00540474973,16413.741,.026920207
2006,4,2006q4,Canada,CAN,383763,378691,,450207,16491.55,observed quarterly,16491.55,16535.74089898563,16413.741,.027299253
2007,1,2007q1,Canada,CAN,371449,386819,,453080.3125,16327.613,observed quarterly,16327.613,16640.95930238671,16756.821,.02774933
2007,2,2007q2,Canada,CAN,391488,394153,,457455.8125,16797.614,observed quarterly,16797.614,16726.79529171745,16756.821,.027233381
2007,3,2007q3,Canada,CAN,409243,395562,,459169.8125,17025.454,observed quarterly,17025.454,16799.73899466536,16756.821,.026969608
2007,4,2007q4,Canada,CAN,405481,401127,,459773.3125,16876.602,observed quarterly,16876.602,16859.79041123046,16756.821,.02724324
2008,1,2008q1,Canada,CAN,389660,409324,,460118.3125,16652.609,observed quarterly,16652.609,16966.90463319555,16996.842,.027630404
2008,2,2008q2,Canada,CAN,411697,419362,,461794.8125,17096.356,observed quarterly,17096.356,17027.12308371762,16996.842,.027011301
2008,3,2008q3,Canada,CAN,442410,423628,,465589.5,17229.856,observed quarterly,17229.856,17026.95122526103,16996.842,.027022252
2008,4,2008q4,Canada,CAN,413274,404727,,460187.3125,17008.549,observed quarterly,17008.549,16966.3890578258,16996.842,.027056236
2009,1,2009q1,Canada,CAN,375035,389308,,449802.8125,16469.676,observed quarterly,16469.676,16787.83784725085,16755.451,.027310969
2009,2,2009q2,Canada,CAN,382727,387122,,444950.8125,16835.001,observed quarterly,16835.001,16727.6983549224,16755.451,.026430104
2009,3,2009q3,Canada,CAN,407002,391981,,446940.8125,16926.735,observed quarterly,16926.735,16725.38125383578,16755.451,.026404431
2009,4,2009q4,Canada,CAN,406570,402923,,452133.8125,16790.393,observed quarterly,16790.393,16780.88654399098,16755.451,.026928125
2010,1,2010q1,Canada,CAN,391696,411008,,457611.5,16518.875,observed quarterly,16518.875,16892.3869790361,16978.241,.027702341
2010,2,2010q2,Canada,CAN,407594,413310,,460007.8125,17069.351,observed quarterly,17069.351,16948.07687090378,16978.241,.026949344
2010,3,2010q3,Canada,CAN,430749,416343,,463228,17247.708,observed quarterly,17247.708,17006.08594593384,16978.241,.026857365
2010,4,2010q4,Canada,CAN,436009,425387,,468424.5,17077.03,observed quarterly,17077.03,17066.41420412629,16978.241,.027430091
2011,1,2011q1,Canada,CAN,417217,434488,,471992,16856.094,observed quarterly,16856.094,17132.72702163488,17219.587,.028001267
2011,2,2011q2,Canada,CAN,432644,439963,,472848.8125,17321.746,observed quarterly,17321.746,17193.07636019567,17219.587,.027297989
2011,3,2011q3,Canada,CAN,461083,446437,,479318.5,17461.402,observed quarterly,17461.402,17249.7616692804,17219.587,.027450172
2011,4,2011q4,Canada,CAN,463119,453175,,483127.8125,17239.107,observed quarterly,17239.107,17302.78294888905,17219.587,.028025107
2012,1,2012q1,Canada,CAN,432807,453780,,483432.8125,16965.497,observed quarterly,16965.497,17349.12507898553,17431.627,.028495058
2012,2,2012q2,Canada,CAN,446954,454746,,485004.3125,17530.142,observed quarterly,17530.142,17402.1259540627,17431.627,.027666878
2012,3,2012q3,Canada,CAN,473592,457659,,485668,17678.496,observed quarterly,17678.496,17458.12743753858,17431.627,.027472246
2012,4,2012q4,Canada,CAN,473848,461016,,486667.5,17552.374,observed quarterly,17552.374,17517.12952941318,17431.627,.027726591
2013,1,2013q1,Canada,CAN,443125,469211,,491023.8125,17326.869,observed quarterly,17326.869,17599.73643543422,17667.676,.028338866
2013,2,2013q2,Canada,CAN,460401,471648,,493851.5,17781.235,observed quarterly,17781.235,17658.81776735111,17667.676,.027773745
2013,3,2013q3,Canada,CAN,500963,478107,,497912.5,17879.098,observed quarterly,17879.098,17697.21666595844,17667.676,.02784886
2013,4,2013q4,Canada,CAN,497758,483281,,503123.5,17683.5,observed quarterly,17683.5,17714.93313125621,17667.676,.028451579
2014,1,2014q1,Canada,CAN,467345,490863,,503973.8125,17375.944,observed quarterly,17375.944,17705.93037041189,17738.459,.029004112
2014,2,2014q2,Canada,CAN,488985,497101,,508567.8125,17814.237,observed quarterly,17814.237,17723.62014086972,17738.459,.028548392
2014,3,2014q3,Canada,CAN,524490,503448,,513442.8125,17957.566,observed quarterly,17957.566,17747.30388522891,17738.459,.028592005
2014,4,2014q4,Canada,CAN,514078,503486,,516991.5,17806.088,observed quarterly,17806.088,17776.98160348948,17738.459,.029034536
2015,1,2015q1,Canada,CAN,472379,496075,,514113,17515.816,observed quarterly,17515.816,17813.8031343008,17857.21,.029351359
2015,2,2015q2,Canada,CAN,487051,496230,,512709.5,17939.192,observed quarterly,17939.192,17843.49275889665,17857.21,.028580412
2015,3,2015q3,Canada,CAN,521592,500216,,514545.5,18081.511,observed quarterly,18081.511,17872.05481229792,17857.21,.028456997
2015,4,2015q4,Canada,CAN,509419,497920,,514886.5,17892.322,observed quarterly,17892.322,17899.48929450462,17857.21,.028776953
2016,1,2016q1,Canada,CAN,475252,499605,,517933,17575.815,observed quarterly,17575.815,17889.01582276697,17966.941,.029468505
2016,2,2016q2,Canada,CAN,490410,500538,,515353,18044.017,observed quarterly,18044.017,17916.39229250589,17966.941,.028560881
2016,3,2016q3,Canada,CAN,530194,508855,,520701.3125,18163.426,observed quarterly,18163.426,17980.62923486946,17966.941,.028667571
2016,4,2016q4,Canada,CAN,529679,516537,,523622.5,18084.507,observed quarterly,18084.507,18081.72664985768,17966.941,.028954204
2017,1,2017q1,Canada,CAN,499834,526987,,530210.8125,17916.169,observed quarterly,17916.169,18228.98044045165,18372.162,.029593984
2017,2,2017q2,Canada,CAN,524426,532505,,535791.5,18417.127,observed quarterly,18417.127,18330.33448720634,18372.162,.029092023
2017,3,2017q3,Canada,CAN,559074,535438,,535959.8125,18601.023,observed quarterly,18601.023,18422.83902337734,18372.162,.028813459
2017,4,2017q4,Canada,CAN,557307,545711,,538679,18554.327,observed quarterly,18554.327,18506.49404896467,18372.162,.029032527
2018,1,2018q1,Canada,CAN,523396,551767,,544941.3125,18295.447,observed quarterly,18295.447,18577.50740569534,18706.621,.029785624
2018,2,2018q2,Canada,CAN,551260,560017,,549192,18751.867,observed quarterly,18751.867,18661.1055442116,18706.621,.029287323
2018,3,2018q3,Canada,CAN,588531,564738,,551962.3125,18916.589,observed quarterly,18916.589,18748.42006925813,18706.621,.029178744
2018,4,2018q4,Canada,CAN,572488,559153,,553262.5,18862.581,observed quarterly,18862.581,18839.45098083494,18706.621,.029331218
2019,1,2019q1,Canada,CAN,540673,567228,,554594,18642.531,observed quarterly,18642.531,19105.36948514575,19070.817,.029748857
2019,2,2019q2,Canada,CAN,571112,578170,,560665.5,19177.756,observed quarterly,19177.756,19197.24137779639,19070.817,.029235199
2019,3,2019q3,Canada,CAN,601595,580619,,562233.3125,19296.202,observed quarterly,19296.202,19116.75294632532,19070.817,.029136993
2019,4,2019q4,Canada,CAN,600183,587546,,563838.5,19166.781,observed quarterly,19166.781,18863.90419073254,19070.817,.029417485
2020,1,2020q1,Canada,CAN,546193,572004,,552844,18522.877,observed quarterly,18522.877,18205.31283481655,18068.481,.029846551
2020,2,2020q2,Canada,CAN,492999,503983,,492031.5,16771.01,observed quarterly,16771.01,17957.97647544117,18068.481,.029338215
2020,3,2020q3,Canada,CAN,585419,561621,,536725.3125,18343.134,observed quarterly,18343.134,17944.81282031231,18068.481,.029260283
2020,4,2020q4,Canada,CAN,595916,582919,,546807,18636.904,observed quarterly,18636.904,18165.82186942997,18068.481,.029340012
2021,1,2021q1,Canada,CAN,575008,605126,,554680.3125,18341.773,observed quarterly,18341.773,18643.03340473076,18964.125,.030241368
2021,2,2021q2,Canada,CAN,610160,616713,,552950.5,18850.956,observed quarterly,18850.956,18867.12199855646,18964.125,.029332757
2021,3,2021q3,Canada,CAN,658818,635451,,562240.8125,19249.048,observed quarterly,19249.048,19076.16929691285,18964.125,.029208759
2021,4,2021q4,Canada,CAN,673137,659833,,571064.3125,19414.723,observed quarterly,19414.723,19270.17529979993,18964.125,.029413981
2022,1,2022q1,Canada,CAN,648730,681646,,576553.8125,19239.761,observed quarterly,19239.761,19470.96960112684,19739.534,.029966787
2022,2,2022q2,Canada,CAN,697371,710536,,581970.3125,19880.244,observed quarterly,19880.244,19665.04326525413,19739.534,.029273801
2022,3,2022q3,Canada,CAN,744760,711218,,584635.8125,19912.01,observed quarterly,19912.01,19836.57083206364,19739.534,.029360965
2022,4,2022q4,Canada,CAN,722428,709889,,583376.8125,19926.122,observed quarterly,19926.122,19985.55230155538,19739.534,.029276988
2023,1,2023q1,Canada,CAN,676231,710336,,588322.8125,19897.236,observed quarterly,19897.236,20136.25493264987,20334.78,.029568067
2023,2,2023q2,Canada,CAN,704449,716479,,589342.5,20418.388,observed quarterly,20418.388,20285.24913753382,20334.78,.028863322
2023,3,2023q3,Canada,CAN,758507,727217,,588909.5,20527.995,observed quarterly,20527.995,20409.27710244198,20334.78,.028688116
2023,4,2023q4,Canada,CAN,752953,738108,,589018.5,20495.499,observed quarterly,20495.499,20508.33882737433,20334.78,.02873892
2024,1,2024q1,Canada,CAN,703268,738655,,591591.8125,20342.646,observed quarterly,20342.646,20594.25725131355,20730.541,.02908136
2024,2,2024q2,Canada,CAN,739441,751346,,594729.3125,20852.495,observed quarterly,20852.495,20693.25579515401,20730.541,.028520774
2007,1,2007q1,Cape Verde,CPV,31951.835631265,,36220.8504845395,,136.130875,interpolated from annual,,136.130875,,
2007,2,2007q2,Cape Verde,CPV,33276.3466375902,,37722.32650860521,,136.8527828947368,interpolated from annual,,136.8527828947368,,
2007,3,2007q3,Cape Verde,CPV,31834.0829267206,,36087.36509876471,,137.5746907894737,interpolated from annual,,137.5746907894737,,
2007,4,2007q4,Cape Verde,CPV,35922.0358044243,,40721.5004166825,,138.2965986842106,interpolated from annual,,138.2965986842106,,
2008,1,2008q1,Cape Verde,CPV,34060.2330709211,,39179.6845942778,,139.0185065789474,interpolated from annual,,139.0185065789474,,
