country,country_name,year,quarter,time,period,realGDP_empl,y
FIN,Finland,2016,1,2016.0,2016-Q1,0.019971274,-3.9134603378957316
FIN,Finland,2016,2,2016.25,2016-Q2,0.019321661,-3.946528480808353
FIN,Finland,2016,3,2016.5,2016-Q3,0.019400354,-3.9424639656566565
FIN,Finland,2016,4,2016.75,2016-Q4,0.020022711,-3.910888099677375
FIN,Finland,2017,1,2017.0,2017-Q1,0.020382667,-3.8930703961576945
FIN,Finland,2017,2,2017.25,2017-Q2,0.019928647,-3.9155970346685245
FIN,Finland,2017,3,2017.5,2017-Q3,0.01992424,-3.915818198069709
FIN,Finland,2017,4,2017.75,2017-Q4,0.020248657,-3.899666808616577
FIN,Finland,2018,1,2018.0,2018-Q1,0.02042369,-3.8910597773798448
FIN,Finland,2018,2,2018.25,2018-Q2,0.019564033,-3.9340624495348275
FIN,Finland,2018,3,2018.5,2018-Q3,0.019516708,-3.9364843597607697
FIN,Finland,2018,4,2018.75,2018-Q4,0.019814231,-3.9213548620759204
FIN,Finland,2019,1,2019.0,2019-Q1,0.020204831,-3.9018335447529515
FIN,Finland,2019,2,2019.25,2019-Q2,0.019717449,-3.926251299230277
FIN,Finland,2019,3,2019.5,2019-Q3,0.019677015,-3.9283040756913916
FIN,Finland,2019,4,2019.75,2019-Q4,0.019972192,-3.913414372931141
FIN,Finland,2020,1,2020.0,2020-Q1,0.020159299,-3.90408960820892
FIN,Finland,2020,2,2020.25,2020-Q2,0.018958809,-3.9654866005839935
FIN,Finland,2020,3,2020.5,2020-Q3,0.019582272,-3.9331306118393017
FIN,Finland,2020,4,2020.75,2020-Q4,0.020022944,-3.910876462959234
FIN,Finland,2021,1,2021.0,2021-Q1,0.020087918,-3.907636739174213
FIN,Finland,2021,2,2021.25,2021-Q2,0.019544482,-3.935062283030357
FIN,Finland,2021,3,2021.5,2021-Q3,0.019841447,-3.9199822463171845
FIN,Finland,2021,4,2021.75,2021-Q4,0.019994857,-3.9122801884968763
FIN,Finland,2022,1,2022.0,2022-Q1,0.020106049,-3.9067345639184206
FIN,Finland,2022,2,2022.25,2022-Q2,0.019431261,-3.9408721180589468
FIN,Finland,2022,3,2022.5,2022-Q3,0.019531799,-3.935711423640507
FIN,Finland,2022,4,2022.75,2022-Q4,0.019516252,-3.9365077246298457
FIN,Finland,2023,1,2023.0,2023-Q1,0.019797277,-3.9222108759916376
FIN,Finland,2023,2,2023.25,2023-Q2,0.019158175,-3.9550257614979625
FIN,Finland,2023,3,2023.5,2023-Q3,0.019194674,-3.9531224342630753
FIN,Finland,2023,4,2023.75,2023-Q4,0.019292295,-3.9480494855798614
FIN,Finland,2024,1,2024.0,2024-Q1,0.019647608,-3.929799678356497
FIN,Finland,2024,2,2024.25,2024-Q2,0.019162476,-3.954801287231173
FRA,France,1983,1,1983.0,1983-Q1,0.013459672,-4.308057323561729
FRA,France,1983,2,1983.25,1983-Q2,0.013465426,-4.307629915640124
FRA,France,1983,3,1983.5,1983-Q3,0.013490262,-4.305787187157152
FRA,France,1983,4,1983.75,1983-Q4,0.013577457,-4.299344435064524
FRA,France,1984,1,1984.0,1984-Q1,0.013646054,-4.294304883393159
FRA,France,1984,2,1984.25,1984-Q2,0.013707626,-4.289802958680168
FRA,France,1984,3,1984.5,1984-Q3,0.013801294,-4.282992923098991
FRA,France,1984,4,1984.75,1984-Q4,0.013795394,-4.283420510647895
FRA,France,1985,1,1985.0,1985-Q1,0.013848851,-4.279553010078994
FRA,France,1985,2,1985.25,1985-Q2,0.013981632,-4.270010810792421
FRA,France,1985,3,1985.5,1985-Q3,0.014047407,-4.265317455394924
FRA,France,1985,4,1985.75,1985-Q4,0.014082903,-4.262793770526932
FRA,France,1986,1,1986.0,1986-Q1,0.014017147,-4.267473913090744
FRA,France,1986,2,1986.25,1986-Q2,0.014161331,-4.25724019795888
FRA,France,1986,3,1986.5,1986-Q3,0.014230079,-4.2523973152443455
FRA,France,1986,4,1986.75,1986-Q4,0.014267216,-4.249790961130884
FRA,France,1987,1,1987.0,1987-Q1,0.014355288,-4.243636902914438
FRA,France,1987,2,1987.25,1987-Q2,0.014578252,-4.228224449849668
FRA,France,1987,3,1987.5,1987-Q3,0.01467698,-4.2214749990303
FRA,France,1987,4,1987.75,1987-Q4,0.014874524,-4.208105328062454
FRA,France,1988,1,1988.0,1988-Q1,0.014998085,-4.199832752696676
FRA,France,1988,2,1988.25,1988-Q2,0.01515072,-4.189707223403549
FRA,France,1988,3,1988.5,1988-Q3,0.015311119,-4.179175982499453
FRA,France,1988,4,1988.75,1988-Q4,0.015394003,-4.173777260988908
FRA,France,1989,1,1989.0,1989-Q1,0.01547331,-4.168638674775795
FRA,France,1989,2,1989.25,1989-Q2,0.015657298,-4.156818144813503
FRA,France,1989,3,1989.5,1989-Q3,0.015800146,-4.14773609848558
FRA,France,1989,4,1989.75,1989-Q4,0.01598887,-4.1358624238016874
FRA,France,1990,1,1990.0,1990-Q1,0.015975688,-4.136687212353263
FRA,France,1990,2,1990.25,1990-Q2,0.016078617,-4.130265026392857
FRA,France,1990,3,1990.5,1990-Q3,0.016154245,-4.125572415554819
FRA,France,1990,4,1990.75,1990-Q4,0.016112244,-4.128175799128544
FRA,France,1991,1,1991.0,1991-Q1,0.016063929,-4.1311789553033025
FRA,France,1991,2,1991.25,1991-Q2,0.016113115,-4.128121742321902
FRA,France,1991,3,1991.5,1991-Q3,0.016171528,-4.124503113877375
FRA,France,1991,4,1991.75,1991-Q4,0.016270014,-4.118431497272151
FRA,France,1992,1,1992.0,1992-Q1,0.0164658,-4.106469776420408
FRA,France,1992,2,1992.25,1992-Q2,0.016472511,-4.106062287396889
FRA,France,1992,3,1992.5,1992-Q3,0.016475732,-4.1058667686245975
FRA,France,1992,4,1992.75,1992-Q4,0.01650247,-4.104245212309379
FRA,France,1993,1,1993.0,1993-Q1,0.016473699,-4.105990169845249
FRA,France,1993,2,1993.25,1993-Q2,0.016451702,-4.107326342077302
FRA,France,1993,3,1993.5,1993-Q3,0.01650654,-4.103998612970554
FRA,France,1993,4,1993.75,1993-Q4,0.016595962,-4.0985958662225
FRA,France,1994,1,1994.0,1994-Q1,0.016836686,-4.084195082883477
FRA,France,1994,2,1994.25,1994-Q2,0.017037727,-4.072325158497254
FRA,France,1994,3,1994.5,1994-Q3,0.017183196,-4.063823349459759
FRA,France,1994,4,1994.75,1994-Q4,0.017279979,-4.058206730884744
FRA,France,1995,1,1995.0,1995-Q1,0.01714362,-4.0661291862455
FRA,France,1995,2,1995.25,1995-Q2,0.017267415,-4.05893407955561
FRA,France,1995,3,1995.5,1995-Q3,0.017250838,-4.059894556974579
FRA,France,1995,4,1995.75,1995-Q4,0.017221352,-4.061605269708003
FRA,France,1996,1,1996.0,1996-Q1,0.017305076,-4.056755410110195
FRA,France,1996,2,1996.25,1996-Q2,0.01733209,-4.055195582410825
FRA,France,1996,3,1996.5,1996-Q3,0.017393967,-4.051631857022296
FRA,France,1996,4,1996.75,1996-Q4,0.017473679,-4.047059587424904
FRA,France,1997,1,1997.0,1997-Q1,0.017598482,-4.039942630657777
FRA,France,1997,2,1997.25,1997-Q2,0.017812563,-4.027851284117417
FRA,France,1997,3,1997.5,1997-Q3,0.017966613,-4.019240076752744
FRA,France,1997,4,1997.75,1997-Q4,0.018084515,-4.0126992317424905
FRA,France,1998,1,1998.0,1998-Q1,0.018072531,-4.013362117777972
FRA,France,1998,2,1998.25,1998-Q2,0.018228469,-4.004770676264805
FRA,France,1998,3,1998.5,1998-Q3,0.018266305,-4.002697173162358
FRA,France,1998,4,1998.75,1998-Q4,0.018338246,-3.9987664546772552
FRA,France,1999,1,1999.0,1999-Q1,0.018334869,-3.9989506222893896
FRA,France,1999,2,1999.25,1999-Q2,0.018516941,-3.9890692361928077
FRA,France,1999,3,1999.5,1999-Q3,0.018698752,-3.9792984953165877
FRA,France,1999,4,1999.75,1999-Q4,0.018835226,-3.972026438971972
FRA,France,2000,1,2000.0,2000-Q1,0.018672142,-3.980722598496846
FRA,France,2000,2,2000.25,2000-Q2,0.018927719,-3.967127817587497
FRA,France,2000,3,2000.5,2000-Q3,0.018954983,-3.9656884268752277
FRA,France,2000,4,2000.75,2000-Q4,0.018948257,-3.96604333057584
FRA,France,2001,1,2001.0,2001-Q1,0.018783836,-3.974758566209318
FRA,France,2001,2,2001.25,2001-Q2,0.018813517,-3.9731796781335564
FRA,France,2001,3,2001.5,2001-Q3,0.018834772,-3.9720505430348405
FRA,France,2001,4,2001.75,2001-Q4,0.018712439,-3.978566789094743
FRA,France,2002,1,2002.0,2002-Q1,0.018753035,-3.976399672998046
FRA,France,2002,2,2002.25,2002-Q2,0.018919501,-3.9675620899133985
FRA,France,2002,3,2002.5,2002-Q3,0.018898554,-3.9686698677799295
FRA,France,2002,4,2002.75,2002-Q4,0.018776434,-3.975152706086152
FRA,France,2003,1,2003.0,2003-Q1,0.018434087,-3.993553773881821
FRA,France,2003,2,2003.25,2003-Q2,0.018280104,-4.001942023694418
FRA,France,2003,3,2003.5,2003-Q3,0.018318096,-3.9998658552682675
FRA,France,2003,4,2003.75,2003-Q4,0.018648485,-3.981990369435879
FRA,France,2004,1,2004.0,2004-Q1,0.018844083,-3.9715563135690286
FRA,France,2004,2,2004.25,2004-Q2,0.018742701,-3.9769508823548456
FRA,France,2004,3,2004.5,2004-Q3,0.018622249,-3.9833982303239135
FRA,France,2004,4,2004.75,2004-Q4,0.019014213,-3.962568526836033
FRA,France,2005,1,2005.0,2005-Q1,0.019070968,-3.9595881003014917
FRA,France,2005,2,2005.25,2005-Q2,0.018917343,-3.967676158623904
FRA,France,2005,3,2005.5,2005-Q3,0.018964482,-3.96518741768648
FRA,France,2005,4,2005.75,2005-Q4,0.019342946,-3.945427473773668
FRA,France,2006,1,2006.0,2006-Q1,0.019522624,-3.9361812808020784
FRA,France,2006,2,2006.25,2006-Q2,0.019563559,-3.9340866779616634
FRA,France,2006,3,2006.5,2006-Q3,0.01934042,-3.9455580725433603
FRA,France,2006,4,2006.75,2006-Q4,0.019585105,-3.9329859506328626
FRA,France,2007,1,2007.0,2007-Q1,0.019808644,-3.9216368708921423
FRA,France,2007,2,2007.25,2007-Q2,0.019670416,-3.928639497847002
FRA,France,2007,3,2007.5,2007-Q3,0.019502254,-3.937225230348826
FRA,France,2007,4,2007.75,2007-Q4,0.019607749,-3.9318304337358505
FRA,France,2008,1,2008.0,2008-Q1,0.019751849,-3.9245081717639443
FRA,France,2008,2,2008.25,2008-Q2,0.019451888,-3.9398111442198718
FRA,France,2008,3,2008.5,2008-Q3,0.01931064,-3.9470990396419556
FRA,France,2008,4,2008.75,2008-Q4,0.01924918,-3.9502868165582363
FRA,France,2009,1,2009.0,2009-Q1,0.019055551,-3.9603968287794458
FRA,France,2009,2,2009.25,2009-Q2,0.01897295,-3.9647409984274944
FRA,France,2009,3,2009.5,2009-Q3,0.018985093,-3.964101186706208
FRA,France,2009,4,2009.75,2009-Q4,0.019367816,-3.944142559598033
FRA,France,2010,1,2010.0,2010-Q1,0.019377338,-3.94365104005514
FRA,France,2010,2,2010.25,2010-Q2,0.019289671,-3.9481855076791006
FRA,France,2010,3,2010.5,2010-Q3,0.019308006,-3.947235450431919
FRA,France,2010,4,2010.75,2010-Q4,0.019642178,-3.9300760860739925
FRA,France,2011,1,2011.0,2011-Q1,0.019968616,-3.913593437911977
FRA,France,2011,2,2011.25,2011-Q2,0.019748028,-3.9247016407214255
FRA,France,2011,3,2011.5,2011-Q3,0.019747676,-3.924719465444844
FRA,France,2011,4,2011.75,2011-Q4,0.019992011,-3.912422535229549
FRA,France,2012,1,2012.0,2012-Q1,0.020068323,-3.908612677213597
FRA,France,2012,2,2012.25,2012-Q2,0.019769274,-3.923626364780417
FRA,France,2012,3,2012.5,2012-Q3,0.019728867,-3.9256723858372555
FRA,France,2012,4,2012.75,2012-Q4,0.019897833,-3.917144447653486
FRA,France,2013,1,2013.0,2013-Q1,0.02006221,-3.908917333025035
FRA,France,2013,2,2013.25,2013-Q2,0.020001849,-3.911930559701384
FRA,France,2013,3,2013.5,2013-Q3,0.019878034,-3.9181399760041407
FRA,France,2013,4,2013.75,2013-Q4,0.020215644,-3.9012985188653073
FRA,France,2014,1,2014.0,2014-Q1,0.019814078,-3.9213625838285697
FRA,France,2014,2,2014.25,2014-Q2,0.019679395,-3.928183129700489
FRA,France,2014,3,2014.5,2014-Q3,0.019787638,-3.922697879699515
FRA,France,2014,4,2014.75,2014-Q4,0.019877866,-3.9181484275798817
FRA,France,2015,1,2015.0,2015-Q1,0.020075759,-3.9082422116448465
FRA,France,2015,2,2015.25,2015-Q2,0.019881019,-3.9179898215220605
FRA,France,2015,3,2015.5,2015-Q3,0.019828748,-3.920622475105259
FRA,France,2015,4,2015.75,2015-Q4,0.020012209,-3.911412741676954
FRA,France,2016,1,2016.0,2016-Q1,0.020118212,-3.906129804498691
FRA,France,2016,2,2016.25,2016-Q2,0.019865885,-3.9187513399905867
FRA,France,2016,3,2016.5,2016-Q3,0.019825628,-3.920779834787653
FRA,France,2016,4,2016.75,2016-Q4,0.020080838,-3.9079892519616797
FRA,France,2017,1,2017.0,2017-Q1,0.020313751,-3.896457233096317
FRA,France,2017,2,2017.25,2017-Q2,0.020119285,-3.906076471161369
FRA,France,2017,3,2017.5,2017-Q3,0.020261848,-3.899015570106161
FRA,France,2017,4,2017.75,2017-Q4,0.020357359,-3.8943128108412512
FRA,France,2018,1,2018.0,2018-Q1,0.020454096,-3.889572123150838
FRA,France,2018,2,2018.25,2018-Q2,0.020308834,-3.8966993151806557
FRA,France,2018,3,2018.5,2018-Q3,0.020345107,-3.89491483826485
FRA,France,2018,4,2018.75,2018-Q4,0.020561915,-3.8843147007092753
FRA,France,2019,1,2019.0,2019-Q1,0.020829288,-3.871395205762491
FRA,France,2019,2,2019.25,2019-Q2,0.020748591,-3.875276938225442
FRA,France,2019,3,2019.5,2019-Q3,0.020831393,-3.8712941512453174
FRA,France,2019,4,2019.75,2019-Q4,0.02061631,-3.8816727688805543
FRA,France,2020,1,2020.0,2020-Q1,0.019627143,-3.9308418238230436
FRA,France,2020,2,2020.25,2020-Q2,0.017495112,-4.045833751353883
FRA,France,2020,3,2020.5,2020-Q3,0.020039197,-3.9100650734285707
FRA,France,2020,4,2020.75,2020-Q4,0.019927027,-3.915678327987057
FRA,France,2021,1,2021.0,2021-Q1,0.019722406,-3.925999929136442
FRA,France,2021,2,2021.25,2021-Q2,0.019692557,-3.9275145318880003
FRA,France,2021,3,2021.5,2021-Q3,0.020035809,-3.910234156373091
FRA,France,2021,4,2021.75,2021-Q4,0.02016305,-3.9039035575395595
FRA,France,2022,1,2022.0,2022-Q1,0.020167742,-3.9036708817209855
FRA,France,2022,2,2022.25,2022-Q2,0.020053795,-3.9093368663321737
FRA,France,2022,3,2022.5,2022-Q3,0.020017933,-3.911126757178622
FRA,France,2022,4,2022.75,2022-Q4,0.020127911,-3.9056478201749956
FRA,France,2023,1,2023.0,2023-Q1,0.020145789,-3.9047599950596306
FRA,France,2023,2,2023.25,2023-Q2,0.020122671,-3.9059081890824365
FRA,France,2023,3,2023.5,2023-Q3,0.020152761,-3.904413977643641
FRA,France,2023,4,2023.75,2023-Q4,0.020296253,-3.897318991252405
FRA,France,2024,1,2024.0,2024-Q1,0.020187221,-3.9027054985282015
FRA,France,2024,2,2024.25,2024-Q2,0.019999091,-3.9120684564610286
FRA,France,2024,3,2024.5,2024-Q3,0.020014388,-3.9113038640722877
GBR,United Kingdom of Great Britain and Northern Ireland,1983,1,1983.0,1983-Q1,0.010788437,-4.529280366553259
GBR,United Kingdom of Great Britain and Northern Ireland,1983,2,1983.25,1983-Q2,0.010776807,-4.5303589540366636
GBR,United Kingdom of Great Britain and Northern Ireland,1983,3,1983.5,1983-Q3,0.010872312,-4.521535904973318
GBR,United Kingdom of Great Britain and Northern Ireland,1983,4,1983.75,1983-Q4,0.010895103,-4.519441856752316
GBR,United Kingdom of Great Britain and Northern Ireland,1984,1,1984.0,1984-Q1,0.010930607,-4.5161884431115595
GBR,United Kingdom of Great Britain and Northern Ireland,1984,2,1984.25,1984-Q2,0.010735246,-4.534222932217633
GBR,United Kingdom of Great Britain and Northern Ireland,1984,3,1984.5,1984-Q3,0.010786111,-4.529495991001939
GBR,United Kingdom of Great Britain and Northern Ireland,1984,4,1984.75,1984-Q4,0.010921914,-4.516984049298923
GBR,United Kingdom of Great Britain and Northern Ireland,1985,1,1985.0,1985-Q1,0.010942223,-4.515126303361739
GBR,United Kingdom of Great Britain and Northern Ireland,1985,2,1985.25,1985-Q2,0.01111071,-4.499845770981886
GBR,United Kingdom of Great Britain and Northern Ireland,1985,3,1985.5,1985-Q3,0.011078996,-4.502704215487082
GBR,United Kingdom of Great Britain and Northern Ireland,1985,4,1985.75,1985-Q4,0.011073354,-4.503213597121264
GBR,United Kingdom of Great Britain and Northern Ireland,1986,1,1986.0,1986-Q1,0.011219077,-4.490139646086057
GBR,United Kingdom of Great Britain and Northern Ireland,1986,2,1986.25,1986-Q2,0.011281366,-4.484602940953371
GBR,United Kingdom of Great Britain and Northern Ireland,1986,3,1986.5,1986-Q3,0.011345975,-4.478892223499897
GBR,United Kingdom of Great Britain and Northern Ireland,1986,4,1986.75,1986-Q4,0.011514123,-4.464180910138366
GBR,United Kingdom of Great Britain and Northern Ireland,1987,1,1987.0,1987-Q1,0.011549986,-4.461071054136282
GBR,United Kingdom of Great Britain and Northern Ireland,1987,2,1987.25,1987-Q2,0.011621184,-4.454925639461705
GBR,United Kingdom of Great Britain and Northern Ireland,1987,3,1987.5,1987-Q3,0.011882119,-4.4327206139497735
GBR,United Kingdom of Great Britain and Northern Ireland,1987,4,1987.75,1987-Q4,0.011916409,-4.429838921121619
GBR,United Kingdom of Great Britain and Northern Ireland,1988,1,1988.0,1988-Q1,0.011986515,-4.4239730110745965
GBR,United Kingdom of Great Britain and Northern Ireland,1988,2,1988.25,1988-Q2,0.011897381,-4.431436987120311
GBR,United Kingdom of Great Britain and Northern Ireland,1988,3,1988.5,1988-Q3,0.011996782,-4.423116831823914
GBR,United Kingdom of Great Britain and Northern Ireland,1988,4,1988.75,1988-Q4,0.011988772,-4.423784733870101
GBR,United Kingdom of Great Britain and Northern Ireland,1989,1,1989.0,1989-Q1,0.011903347,-4.4309356579067725
GBR,United Kingdom of Great Britain and Northern Ireland,1989,2,1989.25,1989-Q2,0.011863626,-4.434278198581359
GBR,United Kingdom of Great Britain and Northern Ireland,1989,3,1989.5,1989-Q3,0.011832981,-4.436864646260037
GBR,United Kingdom of Great Britain and Northern Ireland,1989,4,1989.75,1989-Q4,0.011806416,-4.439112166463909
GBR,United Kingdom of Great Britain and Northern Ireland,1990,1,1990.0,1990-Q1,0.011834302,-4.436753015364225
GBR,United Kingdom of Great Britain and Northern Ireland,1990,2,1990.25,1990-Q2,0.011920305,-4.429512030423959
GBR,United Kingdom of Great Britain and Northern Ireland,1990,3,1990.5,1990-Q3,0.011777328,-4.441578951614741
GBR,United Kingdom of Great Britain and Northern Ireland,1990,4,1990.75,1990-Q4,0.011781116,-4.441257368403843
GBR,United Kingdom of Great Britain and Northern Ireland,1991,1,1991.0,1991-Q1,0.011838179,-4.43642546203049
GBR,United Kingdom of Great Britain and Northern Ireland,1991,2,1991.25,1991-Q2,0.01191423,-4.430021794942676
GBR,United Kingdom of Great Britain and Northern Ireland,1991,3,1991.5,1991-Q3,0.011923552,-4.429239675156934
GBR,United Kingdom of Great Britain and Northern Ireland,1991,4,1991.75,1991-Q4,0.011988984,-4.423767050814188
GBR,United Kingdom of Great Britain and Northern Ireland,1992,1,1992.0,1992-Q1,0.01203798,-4.419688627263487
GBR,United Kingdom of Great Britain and Northern Ireland,1992,2,1992.25,1992-Q2,0.012087558,-4.415578619868838
GBR,United Kingdom of Great Britain and Northern Ireland,1992,3,1992.5,1992-Q3,0.012171089,-4.408691893652399
GBR,United Kingdom of Great Britain and Northern Ireland,1992,4,1992.75,1992-Q4,0.012299048,-4.398233417973158
GBR,United Kingdom of Great Britain and Northern Ireland,1993,1,1993.0,1993-Q1,0.012414983,-4.388851229334262
GBR,United Kingdom of Great Britain and Northern Ireland,1993,2,1993.25,1993-Q2,0.012493427,-4.38255261297622
GBR,United Kingdom of Great Britain and Northern Ireland,1993,3,1993.5,1993-Q3,0.012625553,-4.372032502799795
GBR,United Kingdom of Great Britain and Northern Ireland,1993,4,1993.75,1993-Q4,0.012686665,-4.36720383715377
GBR,United Kingdom of Great Britain and Northern Ireland,1994,1,1994.0,1994-Q1,0.012763632,-4.361155402069197
GBR,United Kingdom of Great Britain and Northern Ireland,1994,2,1994.25,1994-Q2,0.012836385,-4.355471562416802
GBR,United Kingdom of Great Britain and Northern Ireland,1994,3,1994.5,1994-Q3,0.01295347,-4.346391573061809
GBR,United Kingdom of Great Britain and Northern Ireland,1994,4,1994.75,1994-Q4,0.01297051,-4.3450769599156756
GBR,United Kingdom of Great Britain and Northern Ireland,1995,1,1995.0,1995-Q1,0.012989504,-4.343613632246487
GBR,United Kingdom of Great Britain and Northern Ireland,1995,2,1995.25,1995-Q2,0.012959073,-4.34595911839402
GBR,United Kingdom of Great Britain and Northern Ireland,1995,3,1995.5,1995-Q3,0.013083789,-4.336381296002833
GBR,United Kingdom of Great Britain and Northern Ireland,1995,4,1995.75,1995-Q4,0.013087844,-4.336071418508185
GBR,United Kingdom of Great Britain and Northern Ireland,1996,1,1996.0,1996-Q1,0.013149715,-4.3313551935970285
GBR,United Kingdom of Great Britain and Northern Ireland,1996,2,1996.25,1996-Q2,0.013126881,-4.333093166487246
GBR,United Kingdom of Great Britain and Northern Ireland,1996,3,1996.5,1996-Q3,0.013231635,-4.325144725724554
GBR,United Kingdom of Great Britain and Northern Ireland,1996,4,1996.75,1996-Q4,0.013353096,-4.316007010910512
GBR,United Kingdom of Great Britain and Northern Ireland,1997,1,1997.0,1997-Q1,0.013486747,-4.30604777942814
GBR,United Kingdom of Great Britain and Northern Ireland,1997,2,1997.25,1997-Q2,0.01355702,-4.300850784633336
GBR,United Kingdom of Great Britain and Northern Ireland,1997,3,1997.5,1997-Q3,0.013653362,-4.293769487311824
GBR,United Kingdom of Great Britain and Northern Ireland,1997,4,1997.75,1997-Q4,0.013815269,-4.281980849207473
GBR,United Kingdom of Great Britain and Northern Ireland,1998,1,1998.0,1998-Q1,0.013855162,-4.2790974082057796
GBR,United Kingdom of Great Britain and Northern Ireland,1998,2,1998.25,1998-Q2,0.013915317,-4.274765103092372
GBR,United Kingdom of Great Britain and Northern Ireland,1998,3,1998.5,1998-Q3,0.013940959,-4.272924081181008
GBR,United Kingdom of Great Britain and Northern Ireland,1998,4,1998.75,1998-Q4,0.014056457,-4.264673415819952
GBR,United Kingdom of Great Britain and Northern Ireland,1999,1,1999.0,1999-Q1,0.014246307,-4.251257563749425
GBR,United Kingdom of Great Britain and Northern Ireland,1999,2,1999.25,1999-Q2,0.014311559,-4.24668774655398
GBR,United Kingdom of Great Britain and Northern Ireland,1999,3,1999.5,1999-Q3,0.014382836,-4.241719727775389
GBR,United Kingdom of Great Britain and Northern Ireland,1999,4,1999.75,1999-Q4,0.014548897,-4.230240095798312
GBR,United Kingdom of Great Britain and Northern Ireland,2000,1,2000.0,2000-Q1,0.014781126,-4.214404182331461
GBR,United Kingdom of Great Britain and Northern Ireland,2000,2,2000.25,2000-Q2,0.014825747,-4.211389947509426
GBR,United Kingdom of Great Britain and Northern Ireland,2000,3,2000.5,2000-Q3,0.014762769,-4.215646875778779
GBR,United Kingdom of Great Britain and Northern Ireland,2000,4,2000.75,2000-Q4,0.0148904,-4.207038568980151
GBR,United Kingdom of Great Britain and Northern Ireland,2001,1,2001.0,2001-Q1,0.015039179,-4.197096549716367
GBR,United Kingdom of Great Britain and Northern Ireland,2001,2,2001.25,2001-Q2,0.015066964,-4.19525074649351
GBR,United Kingdom of Great Britain and Northern Ireland,2001,3,2001.5,2001-Q3,0.015041457,-4.196945090152523
GBR,United Kingdom of Great Britain and Northern Ireland,2001,4,2001.75,2001-Q4,0.015068655,-4.195138520492659
GBR,United Kingdom of Great Britain and Northern Ireland,2002,1,2002.0,2002-Q1,0.015180393,-4.187750618021713
GBR,United Kingdom of Great Britain and Northern Ireland,2002,2,2002.25,2002-Q2,0.015203145,-4.186252964637656
GBR,United Kingdom of Great Britain and Northern Ireland,2002,3,2002.5,2002-Q3,0.01519573,-4.1867408116482485
GBR,United Kingdom of Great Britain and Northern Ireland,2002,4,2002.75,2002-Q4,0.015271972,-4.18173602598101
GBR,United Kingdom of Great Britain and Northern Ireland,2003,1,2003.0,2003-Q1,0.015433922,-4.171187464736871
GBR,United Kingdom of Great Britain and Northern Ireland,2003,2,2003.25,2003-Q2,0.015507778,-4.166413574468077
GBR,United Kingdom of Great Britain and Northern Ireland,2003,3,2003.5,2003-Q3,0.015546999,-4.163887649335626
GBR,United Kingdom of Great Britain and Northern Ireland,2003,4,2003.75,2003-Q4,0.015651856,-4.157165774778516
GBR,United Kingdom of Great Britain and Northern Ireland,2004,1,2004.0,2004-Q1,0.015682319,-4.15522137958716
GBR,United Kingdom of Great Britain and Northern Ireland,2004,2,2004.25,2004-Q2,0.015774388,-4.149367666870027
GBR,United Kingdom of Great Britain and Northern Ireland,2004,3,2004.5,2004-Q3,0.015751522,-4.1508182834587135
