country,iso3,numeric_code,year,quarter,t,GDP,GDP_usd_pa,GDP_usd_eop,empl,empl_source,realGDP_empl,realGDP_usd_pa_empl,realGDP_usd_eop_empl,baseyear,baseyear_str,er_iso3,NER_pa_base,NER_eop_base,source,empl_q,empl_interp,empl_annual,country_ilo,empl_q_raw,sfe,has_fe,nq_fe,gap_year,fill_incons,q_discard,q_unscreen,dev_q
Czech Republic,CZE,203,2016,3,2016q3,1140757.4917492,59730.99586345347,60837.15491169538,5151.712,observed quarterly,.2214326988288942,.0115943973311112,.0118091141181214,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5151.712,5150.711050103765,5138.578,Czechia,5151.712,.0023695528999251,1,133,0,0,0,0,.0025526991235543
Czech Republic,CZE,203,2016,4,2016q4,1160568.8028225,60768.33232482035,61893.70181976962,5187.435,observed quarterly,.2237269098933288,.0117145241000264,.01193146551615,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5187.435,5172.454831246336,5138.578,Czechia,5187.435,.0065821778927386,1,133,0,0,0,0,.00946296786295
Czech Republic,CZE,203,2017,1,2017q1,1091453.0914236,57149.37711170396,58207.72713047837,5169.203,observed quarterly,.211145333511491,.0110557424639164,.0112604838948051,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5169.203,5196.237269803267,5221.605,Czechia,5169.203,-.0048588969307469,1,133,0,0,0,0,-.0100863078699847
Czech Republic,CZE,203,2017,2,2017q2,1191769.7215339,62402.03796336838,63557.66207316409,5197.265,observed quarterly,.2293070916210545,.0120067069821085,.012229059336625,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5197.265,5200.219440374703,5221.605,Czechia,5197.265,-.0040928338619167,1,133,0,0,0,0,-.0046723002166817
Czech Republic,CZE,203,2017,3,2017q3,1204162.4954731,63050.93374906603,64218.57476791105,5257.26,observed quarterly,.2290475448186128,.0119931168991197,.0122152175787218,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5257.26,5233.934090866594,5221.605,Czechia,5257.26,.0023695528999251,1,133,0,0,0,0,.006805152580701
Czech Republic,CZE,203,2017,4,2017q4,1226142.4400379,64201.82163485661,65390.77596063678,5262.691,observed quarterly,.2329877319489022,.0121994283219092,.0124253496852916,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5262.691,5256.029198955438,5221.605,Czechia,5262.691,.0065821778927386,1,133,0,0,0,0,.0078376669873731
Czech Republic,CZE,203,2018,1,2018q1,1133366.6844154,59344.007142822,60442.99954217909,5258.224,observed quarterly,.215541727475931,.0112859412499015,.0114949457349438,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5258.224,5268.070583714119,5293.789,Czechia,5258.224,-.0048588969307469,1,133,0,0,0,0,-.0067409194193907
Czech Republic,CZE,203,2018,2,2018q2,1222774.9004792,64025.49450757007,65211.18342910778,5289.242,observed quarterly,.2311815001996884,.012104852549301,.0123290224627854,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5289.242,5272.107804217622,5293.789,Czechia,5289.242,-.0040928338619167,1,133,0,0,0,0,-.0008593001909927
Czech Republic,CZE,203,2018,3,2018q3,1230479.7070211,64428.92448371449,65622.0845299504,5301.361,observed quarterly,.2321063792903558,.012153279975409,.0123783467169941,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5301.361,5306.288529476009,5293.789,Czechia,5301.361,.0023695528999251,1,133,0,0,0,0,.0014293334760016
Czech Republic,CZE,203,2018,4,2018q4,1260313.7096994,65991.05728008588,67213.14648282225,5326.327,observed quarterly,.2366196648646244,.0123895993017488,.0126190424438496,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5326.327,5328.689082592251,5293.789,Czechia,5326.327,.0065821778927386,1,133,0,0,0,0,.0061276358584266
Czech Republic,CZE,203,2019,1,2019q1,1172055.4647613,61369.78334461535,62506.29111840969,5305.506,observed quarterly,.2209130410485447,.0115671876244444,.0117814005145616,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5305.506,5277.332368217174,5303.096,Czechia,5305.506,-.0048588969307469,1,133,0,0,0,0,.0004543482810381
Czech Republic,CZE,203,2019,2,2019q2,1263429.2343093,66154.18869840432,67379.2989338862,5295.929,observed quarterly,.2385661201857691,.0124915172953422,.0127228478580219,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5295.929,5281.376686550082,5303.096,Czechia,5295.929,-.0040928338619167,1,133,0,0,0,0,-.0013523887512942
Czech Republic,CZE,203,2019,3,2019q3,1285612.2588814,67315.71001957773,68562.3304827156,5306.247,observed quarterly,.2422827770515395,.0126861244905444,.0129210589862695,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5306.247,5315.617504874131,5303.096,Czechia,5306.247,.0023695528999251,1,133,0,0,0,0,.0005940047546112
Czech Republic,CZE,203,2019,4,2019q4,1298668.9168606,67999.36731693218,69258.64843798197,5304.703,observed quarterly,.2448146327627767,.0128186945276545,.01305608408953,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5304.703,5338.057440358626,5303.096,Czechia,5304.703,.0065821778927386,1,133,0,0,0,0,.0003029846271208
Czech Republic,CZE,203,2020,1,2020q1,1156781.2383491,60570.01234925191,61691.70915413045,5277.418,observed quarterly,.2191945452016687,.0114772057754856,.0116897522906335,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5277.418,5209.710494299539,5235.144,Czechia,5277.418,-.0048588969307469,1,133,0,0,0,0,.0080426118522421
Czech Republic,CZE,203,2020,2,2020q2,1131853.7791402,59264.79018445146,60362.31556398059,5212.593,observed quarterly,.2171383377025983,.0113695410680349,.0115800937391392,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5212.593,5213.702990165089,5235.144,Czechia,5212.593,-.0040928338619167,1,133,0,0,0,0,-.0043169224151321
Czech Republic,CZE,203,2020,3,2020q3,1223799.2719216,64079.1314346393,65265.81365909018,5233.335,observed quarterly,.2338469201611592,.0122444161198622,.0124711706128291,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5233.335,5247.505058731118,5235.144,Czechia,5233.335,.0023695528999251,1,133,0,0,0,0,-.0003456089500694
Czech Republic,CZE,203,2020,4,2020q4,1241039.0518181,64981.82041904888,66185.21955192256,5217.23,observed quarterly,.2378731725107193,.0124552339879685,.012685892619632,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5217.23,5269.657456804251,5235.144,Czechia,5217.23,.0065821778927386,1,133,0,0,0,0,-.0034277413992093
Czech Republic,CZE,203,2021,1,2021q1,1137937.2079531,59583.32349577056,60686.74779761613,5187.986,observed quarterly,.2193408401551392,.0114848658989771,.0116975542720462,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5187.986,5193.615071225261,5218.97,Czechia,5187.986,-.0048588969307469,1,133,0,0,0,0,-.0059544965016499
Czech Republic,CZE,203,2021,2,2021q2,1246874.543594,65287.37154419908,66496.42918212361,5171.264,observed quarterly,.2411160102431436,.0126250316255753,.0128588347417814,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5171.264,5197.595232257589,5218.97,Czechia,5171.264,-.0040928338619167,1,133,0,0,0,0,-.009182918351502
Czech Republic,CZE,203,2021,3,2021q3,1268521.7305565,66420.83596960455,67650.88424918671,5257.199,observed quarterly,.2412923175547473,.0126342632207007,.0128682372969307,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5257.199,5231.292869186784,5218.97,Czechia,5257.199,.0023695528999251,1,133,0,0,0,0,.0072983109932488
Czech Republic,CZE,203,2021,4,2021q4,1291658.1709059,67632.27892115247,68884.76192767853,5259.43,observed quarterly,.2455890031630614,.0128592411955578,.0130973816416757,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5259.43,5253.376827330388,5218.97,Czechia,5259.43,.0065821778927386,1,133,0,0,0,0,.0077225914415689
Czech Republic,CZE,203,2022,1,2022q1,1196385.9176837,62643.74577166496,63803.8460713402,5271.221,observed quarterly,.226965615306909,.0118841053660366,.0121041872597146,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5271.221,5144.208272363377,5169.322,Czechia,5271.221,-.0048588969307469,1,133,0,0,0,0,.0195204858007662
Czech Republic,CZE,203,2022,2,2022q2,1293613.9374018,67734.68445547629,68989.06391135405,5002.747,observed quarterly,.2585807232310169,.0135394982907343,.0137902364263782,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5002.747,5148.15057017079,5169.322,Czechia,5002.747,-.0040928338619167,1,133,0,0,0,0,-.0327543771521779
Czech Republic,CZE,203,2022,3,2022q3,1294521.680567,67782.2146305028,69037.47429827743,5285.685,observed quarterly,.2449108640728685,.0128237332778065,.0130612161523582,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5285.685,5181.527641877678,5169.322,Czechia,5285.685,.0023695528999251,1,133,0,0,0,0,.0222606843116693
Czech Republic,CZE,203,2022,4,2022q4,1301262.468761,68135.16781699895,69396.96382918245,5117.638,observed quarterly,.2542701278912264,.0133137919909534,.0135603502688511,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5117.638,5203.401515588163,5169.322,Czechia,5117.638,.0065821778927386,1,133,0,0,0,0,-.0100485342394942
Czech Republic,CZE,203,2023,1,2023q1,1203190.3213016,63000.02991381934,64166.72824391232,4993.812,observed quarterly,.2409362469595571,.0126156190729285,.0128492478779562,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,4993.812,5036.259273142027,5060.846,Czechia,4993.812,-.0048588969307469,1,133,0,0,0,0,-.0133341170251835
Czech Republic,CZE,203,2023,2,2023q2,1290469.8674094,67570.05837756862,68821.38912108153,5008.172,observed quarterly,.2576728330036189,.0134919604154108,.0137418181965559,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5008.172,5040.118843524653,5060.846,Czechia,5008.172,-.0040928338619167,1,133,0,0,0,0,-.0104626847440155
Czech Republic,CZE,203,2023,3,2023q3,1286232.9170563,67348.20818956188,68595.43048671004,5105.366,observed quarterly,.2519374550338409,.0131916513310822,.013435947684595,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5105.366,5072.795511729791,5060.846,Czechia,5105.366,.0023695528999251,1,133,0,0,0,0,.0087584804639864
Czech Republic,CZE,203,2023,4,2023q4,1301551.1849159,68150.28523115469,69412.36120291718,5136.032,observed quarterly,.2534157078686231,.0132690538593129,.0135147836311996,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5136.032,5094.210371603525,5060.846,Czechia,5136.032,.0065821778927386,1,133,0,0,0,0,.014747133897887
Czech Republic,CZE,203,2024,1,2024q1,1202365.7675371,62956.85560389565,64122.75438841129,5267.998,observed quarterly,.228239602129139,.0119508123586789,.0121721295999754,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5267.998,5167.191071664758,5192.417,Czechia,5267.998,-.0048588969307469,1,133,0,0,0,0,.0144511121830289
Czech Republic,CZE,203,2024,2,2024q2,1302463.8215752,68198.07163353711,69461.03256227401,5009.175,observed quarterly,.2600156356236706,.0136146314779454,.0138667610060088,2010,2010,CZE,.0523608183995916,.0533304890405845,IMF_IFS_realGDP_nsa_baseyear,5009.175,5171.150982491415,5192.417,Czechia,5009.175,-.0040928338619167,1,133,0,0,0,0,-.0359280611688229
Denmark,DNK,208,1991,1,1991q1,322274.9543129,57302.74832979646,57412.74371811589,2612.316265212577,filled: annual level + quarter FE,.1233675105133853,.0219356090580914,.0219777155173223,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2611.400319620908,2635.15,Denmark,,-.0090387805369245,1,125,0,0,0,0,
Denmark,DNK,208,1991,2,1991q2,330799.2211848,58818.42279571307,58931.32759424935,2635.15,observed quarterly,.1255333552870994,.0223207114569239,.0223635571387774,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,2635.15,2637.921855067507,2635.15,Denmark,2635.15,.0010660521384473,1,125,0,0,0,0,0
Denmark,DNK,208,1991,3,1991q3,323039.75652544,57438.73552992093,57548.99195222773,2650.013296552098,filled: annual level + quarter FE,.1219011832679268,.0216748857844049,.0217164917727409,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2649.084133407051,2635.15,Denmark,,.00528859130296,1,125,0,0,0,0,
Denmark,DNK,208,1991,4,1991q4,332188.7763192,59065.49544933167,59178.87451573939,2643.120438235329,filled: annual level + quarter FE,.1256805295414327,.0223468800720888,.0223897759858608,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2642.193691904538,2635.15,Denmark,,.0026841370955172,1,125,0,0,0,0,
Denmark,DNK,208,1992,1,1992q1,329775.02128356,58636.31286630424,58748.86809605044,2613.741804855244,filled: annual level + quarter FE,.1261697007221506,.0224338581406099,.0224769210129782,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2612.825359432536,2636.588,Denmark,,-.0090387805369245,1,125,0,0,0,0,
Denmark,DNK,208,1992,2,1992q2,331978.1593415,59028.04627276486,59141.35345367251,2636.588,observed quarterly,.1259120345467324,.0223880432865373,.0224310182150842,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,2636.588,2639.361367667391,2636.588,Denmark,2636.588,.0010660521384473,1,125,0,0,0,0,0
Denmark,DNK,208,1992,3,1992q3,330107.69292146,58695.46421793096,58808.13299154863,2651.459407445383,filled: annual level + quarter FE,.124500375904118,.0221370404740545,.0221795335906005,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2650.529737256485,2636.588,Denmark,,.00528859130296,1,125,0,0,0,0,
Denmark,DNK,208,1992,4,1992q4,342906.3340333,60971.1524176509,61088.18948449217,2644.562787699375,filled: annual level + quarter FE,.1296646597419643,.0230552863789982,.0230995421128328,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2643.635535643587,2636.588,Denmark,,.0026841370955172,1,125,0,0,0,0,
Denmark,DNK,208,1993,1,1993q1,329455.54278553,58579.5073475247,58691.95353633867,2544.625932889465,filled: annual level + quarter FE,.1294711094968005,.0230208717872362,.0230650614606026,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2543.733721277606,2566.868,Denmark,,-.0090387805369245,1,125,0,0,0,0,
Denmark,DNK,208,1993,2,1993q2,334913.36412806,59549.94628059903,59664.25527373557,2566.868,observed quarterly,.1304754915827616,.0231994579700238,.0232439904481787,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,2566.868,2569.568030766151,2566.868,Denmark,2566.868,.0010660521384473,1,125,0,0,0,0,0
Denmark,DNK,208,1993,3,1993q3,323976.82015278,57605.35201838169,57715.92826907165,2581.346158850193,filled: annual level + quarter FE,.1255069255403889,.0223160120624972,.0223588487236365,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2580.441072178165,2566.868,Denmark,,.00528859130296,1,125,0,0,0,0,
Denmark,DNK,208,1993,4,1993q4,345368.34463089,61408.91517820975,61526.79255177701,2574.631908260341,filled: annual level + quarter FE,.1341428044618047,.0238515319340167,.0238973160995857,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2573.729175778084,2566.868,Denmark,,.0026841370955172,1,125,0,0,0,0,
Denmark,DNK,208,1994,1,1994q1,338776.67548517,60236.87014934367,60352.49772596688,2515.043506966765,filled: annual level + quarter FE,.1347001252848096,.0239506274871529,.0239966018714142,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2514.161667717919,2537.027,Denmark,,-.0090387805369245,1,125,0,0,0,0,
Denmark,DNK,208,1994,2,1994q2,356258.62002217,63345.28256151812,63466.87688564123,2537.027,observed quarterly,.1404236612468728,.0249683123441406,.0250162402235535,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,2537.027,2539.695641688842,2537.027,Denmark,2537.027,.0010660521384473,1,125,0,0,0,0,0
Denmark,DNK,208,1994,3,1994q3,342079.97307918,60824.21964130635,60940.97466359894,2551.336843713519,filled: annual level + quarter FE,.1340787179560642,.0238401369035911,.0238858991958499,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2550.442279082895,2537.027,Denmark,,.00528859130296,1,125,0,0,0,0,
Denmark,DNK,208,1994,4,1994q4,367214.90316056,65293.38658544917,65418.72038917569,2544.700649319721,filled: annual level + quarter FE,.1443057372028133,.0256585726902314,.0257078255576601,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2543.808411510348,2537.027,Denmark,,.0026841370955172,1,125,0,0,0,0,
Denmark,DNK,208,1995,1,1995q1,357804.97822297,63620.23590065388,63742.35801096857,2578.182620583693,filled: annual level + quarter FE,.1387818595030184,.0246763884733078,.0247237559907752,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2577.278643129934,2600.718,Denmark,,-.0090387805369245,1,125,0,0,0,0,
Denmark,DNK,208,1995,2,1995q2,363511.31405445,64634.86245372795,64758.93218863234,2600.718,observed quarterly,.1397734448926989,.0248526993137003,.0249004052683268,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,2600.718,2603.453636820466,2600.718,Denmark,2600.718,.0010660521384473,1,125,0,0,0,0,0
Denmark,DNK,208,1995,3,1995q3,351953.11079517,62579.73280853652,62699.85762299715,2615.387086345133,filled: annual level + quarter FE,.1345701799296586,.0239275222911605,.0239734523238841,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2614.470064044216,2600.718,Denmark,,.00528859130296,1,125,0,0,0,0,
Denmark,DNK,208,1995,4,1995q4,373724.62221478,66450.86031299015,66578.41594334526,2608.584293071175,filled: annual level + quarter FE,.1432672209241823,.0254739172084623,.0255228156207903,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2607.669656005382,2600.718,Denmark,,.0026841370955172,1,125,0,0,0,0,
Denmark,DNK,208,1996,1,1996q1,360334.81535478,64070.05869494628,64193.0442618032,2599.817514298283,filled: annual level + quarter FE,.1386000414925422,.0246440599552001,.0246913654165183,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2598.905951091685,2622.542,Denmark,,-.0090387805369245,1,125,0,0,0,0,
Denmark,DNK,208,1996,2,1996q2,377299.7117309,67086.53631590973,67215.3121570021,2622.542,observed quarterly,.1438679387140034,.0255807290468216,.0256298324896235,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,2622.542,2625.300592995635,2622.542,Denmark,2622.542,.0010660521384473,1,125,0,0,0,0,0
Denmark,DNK,208,1996,3,1996q3,365989.68836816,65075.53479783965,65200.45042455594,2637.334182405681,filled: annual level + quarter FE,.1387725874141279,.0246747398308394,.0247221041836581,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2636.409464885715,2622.542,Denmark,,.00528859130296,1,125,0,0,0,0,
Denmark,DNK,208,1996,4,1996q4,385271.13710541,68503.91168421652,68635.4082456683,2630.474303296038,filled: annual level + quarter FE,.1464645127392643,.0260424181290727,.0260924078063286,2010,2010,DNK,.177807017153932,.1781483262964744,IMF_IFS_realGDP_nsa_baseyear,,2629.551991026966,2622.542,Denmark,,.0026841370955172,1,125,0,0,0,0,
